subject	stim	trial	native	AT	w1_bnc_freq	w1_and_bnc_freq	w2_bnc_freq	and_w2_bnc_freq	stim_type	phrasal_freq	phrasal_length	length_stay	age_expose
41	suffering_and_pain	16	Non-native speaker	1121	4180	185	7012	245	rev	4	16	9	12
41	supply_and_demand	123	Non-native speaker	1345	9550	616	10907	395	bi	177	15	9	12
41	television_and_radio	85	Non-native speaker	1290	9773	668	8733	479	rev	151	18	9	12
41	write_and_read	7	Non-native speaker	873	10649	254	22166	669	rev	2	12	9	12
41	wrong_and_right	21	Non-native speaker	950	15505	435	90699	686	rev	0	13	9	12
42	address_and_name	93	Non-native speaker	2442	6863	386	25473	76	rev	1	14	15	8
42	body_and_mind	45	Non-native speaker	1593	24657	1224	27103	173	rev	51	11	15	8
42	brothers_and_sisters	84	Non-native speaker	1349	3513	524	1960	376	bi	318	18	15	8
42	butter_and_bread	12	Non-native speaker	1448	2087	340	3637	146	rev	0	14	15	8
42	buy_and_sell	67	Non-native speaker	942	12293	240	7606	431	bi	84	10	15	8
42	cause_and_effect	90	Non-native speaker	812	12883	370	23149	270	bi	143	14	15	8
42	child_and_mother	104	Non-native speaker	2110	23669	737	24401	426	rev	5	14	15	8
42	church_and_state	96	Non-native speaker	1437	20207	1231	35580	605	bi	102	14	15	8
42	crime_and_punishment	24	Non-native speaker	1528	6922	682	2215	193	bi	109	18	15	8
42	drink_and_food	42	Non-native speaker	1356	7691	624	18689	818	rev	4	12	15	8
42	family_and_friends	53	Non-native speaker	1972	33713	1866	14540	870	bi	331	16	15	8
42	flora_and_fauna	81	Non-native speaker	1777	954	181	358	140	bi	132	13	15	8
42	fork_and_knife	85	Non-native speaker	1046	844	74	2589	19	rev	4	12	15	8
42	forwards_and_backwards	15	Non-native speaker	1973	1470	240	1739	82	rev	60	20	15	8
42	gold_and_silver	17	Non-native speaker	1124	7563	587	4883	490	bi	173	13	15	8
42	groom_and_bride	33	Non-native speaker	1247	499	40	1088	7	rev	0	13	15	8
42	loss_and_profit	115	Non-native speaker	1062	11476	296	5884	168	rev	0	13	15	8
42	mix_and_match	43	Non-native speaker	2044	2663	100	9361	119	bi	43	11	15	8
42	mouse_and_cat	62	Non-native speaker	1190	1856	83	3847	43	rev	0	11	15	8
42	newspapers_and_magazines	108	Non-native speaker	1897	3413	474	1670	198	bi	96	22	15	8
42	night_and_day	79	Non-native speaker	2251	34976	1517	60221	262	rev	110	11	15	8
42	pain_and_suffering	30	Non-native speaker	1480	7012	800	4180	257	bi	83	16	15	8
42	present_and_past	92	Non-native speaker	1772	24863	647	25393	185	rev	25	14	15	8
42	purposes_and_intents	103	Non-native speaker	1827	5833	209	119	1	rev	0	18	15	8
42	queen_and_king	88	Non-native speaker	1362	7717	276	15765	225	rev	0	12	15	8
42	radio_and_television	124	Non-native speaker	1758	8733	682	9773	693	bi	275	18	15	8
42	read_and_write	19	Non-native speaker	2032	22166	581	10649	532	bi	133	12	15	8
42	research_and_development	8	Non-native speaker	1622	26688	1937	32000	2352	bi	739	22	15	8
42	right_and_wrong	68	Non-native speaker	1063	90699	2041	15505	194	bi	144	13	15	8
42	safe_and_sound	46	Non-native speaker	1417	6671	587	13821	374	bi	46	12	15	8
42	sciences_and_arts	44	Non-native speaker	1974	2074	160	5308	116	rev	2	15	15	8
42	soul_and_heart	27	Non-native speaker	1495	2909	145	13323	140	rev	1	12	15	8
42	stocks_and_shares	89	Non-native speaker	1288	1688	197	8388	153	bi	74	15	15	8
42	sweet_and_sour	119	Non-native speaker	1396	3477	259	622	68	bi	36	12	15	8
42	trial_and_error	6	Non-native speaker	1459	6386	352	8703	187	bi	156	13	15	8
42	war_and_peace	47	Non-native speaker	1323	27280	1375	8703	335	bi	72	11	15	8
42	well_and_alive	57	Non-native speaker	1119	142377	1832	4039	49	rev	0	12	15	8
42	west_and_east	117	Non-native speaker	2019	21019	594	17261	659	rev	63	11	15	8
42	white_and_black	32	Non-native speaker	1683	23427	911	23864	927	rev	51	13	15	8
42	wife_and_husband	123	Non-native speaker	1516	16474	1450	10725	97	rev	9	14	15	8
43	alive_and_well	26	Non-native speaker	739	4039	431	142377	1162	bi	114	12	48	11
43	arts_and_sciences	62	Non-native speaker	941	5308	628	2074	60	bi	52	15	48	11
43	backwards_and_forwards	61	Non-native speaker	1146	1739	343	1470	262	bi	223	20	48	11
43	black_and_white	5	Non-native speaker	2028	23864	2058	23427	2388	bi	1096	13	48	11
43	bread_and_butter	50	Non-native speaker	634	3637	886	2087	307	bi	204	14	48	11
43	bride_and_groom	25	Non-native speaker	734	1088	155	499	109	bi	97	13	48	11
43	cat_and_mouse	114	Non-native speaker	832	3847	180	1856	96	bi	37	11	48	11
43	day_and_night	87	Non-native speaker	713	60221	2676	34976	437	bi	319	11	48	11
43	development_and_research	56	Non-native speaker	1289	32000	1733	26688	789	rev	4	22	48	11
43	east_and_west	71	Non-native speaker	855	17261	931	21019	1183	bi	380	11	48	11
43	effect_and_cause	88	Non-native speaker	1129	23149	12883	12883	264	rev	2	14	48	11
43	error_and_trial	24	Non-native speaker	803	3809	96	6386	41	rev	0	13	48	11
43	fauna_and_flora	83	Non-native speaker	833	358	61	954	74	rev	38	13	48	11
43	food_and_drink	33	Non-native speaker	853	18689	2347	7691	606	bi	338	12	48	11
43	friends_and_family	60	Non-native speaker	935	14540	1479	33713	974	rev	101	16	48	11
43	heart_and_soul	42	Non-native speaker	748	13323	647	2909	190	bi	57	12	48	11
43	husband_and_wife	11	Non-native speaker	932	10725	1037	16474	577	bi	406	14	48	11
43	intents_and_purposes	73	Non-native speaker	1328	119	110	5833	182	bi	109	18	48	11
43	king_and_queen	77	Non-native speaker	783	15765	691	7717	257	bi	87	12	48	11
43	knife_and_fork	86	Non-native speaker	805	2589	318	844	101	bi	87	12	48	11
43	magazines_and_newspapers	43	Non-native speaker	1457	1670	232	3413	154	rev	32	22	48	11
43	match_and_mix	41	Non-native speaker	885	9361	232	2663	116	rev	0	11	48	11
43	mind_and_body	13	Non-native speaker	756	27103	1084	24657	493	bi	139	11	48	11
43	mother_and_child	102	Non-native speaker	788	24401	1681	23669	632	bi	91	14	48	11
43	name_and_address	90	Non-native speaker	868	25473	1454	6863	584	bi	516	14	48	11
43	past_and_present	109	Non-native speaker	864	25393	983	24863	492	bi	251	14	48	11
43	peace_and_war	4	Non-native speaker	713	8703	937	27280	191	rev	22	11	48	11
43	profit_and_loss	99	Non-native speaker	922	5884	532	11476	608	bi	363	13	48	11
43	punishment_and_crime	30	Non-native speaker	1010	2215	83	6922	137	rev	0	18	48	11
43	sell_and_buy	117	Non-native speaker	805	7606	97	12293	533	rev	3	10	48	11
43	shares_and_stocks	91	Non-native speaker	948	8388	258	1688	26	rev	0	15	48	11
43	silver_and_gold	47	Non-native speaker	926	4883	321	7563	472	rev	52	13	48	11
43	sisters_and_brothers	82	Non-native speaker	1025	1960	141	3513	75	rev	15	18	48	11
43	sound_and_safe	93	Non-native speaker	904	13821	508	6671	225	rev	4	12	48	11
43	sour_and_sweet	97	Non-native speaker	968	622	19	3477	190	rev	0	12	48	11
43	state_and_church	112	Non-native speaker	969	35580	1467	20207	203	rev	4	14	48	11
43	suffering_and_pain	16	Non-native speaker	1001	4180	185	7012	245	rev	4	16	48	11
43	supply_and_demand	123	Non-native speaker	997	9550	616	10907	395	bi	177	15	48	11
43	television_and_radio	85	Non-native speaker	1077	9773	668	8733	479	rev	151	18	48	11
43	women_and_men	118	Non-native speaker	739	38240	2015	37104	761	rev	251	11	48	11
43	write_and_read	7	Non-native speaker	685	10649	254	22166	669	rev	2	12	48	11
43	wrong_and_right	21	Non-native speaker	811	15505	435	90699	686	rev	0	13	48	11
44	address_and_name	93	Non-native speaker	870	6863	386	25473	76	rev	1	14	74	5
44	body_and_mind	45	Non-native speaker	797	24657	1224	27103	173	rev	51	11	74	5
44	brothers_and_sisters	84	Non-native speaker	1961	3513	524	1960	376	bi	318	18	74	5
44	butter_and_bread	12	Non-native speaker	734	2087	340	3637	146	rev	0	14	74	5
44	buy_and_sell	67	Non-native speaker	1456	12293	240	7606	431	bi	84	10	74	5
44	cause_and_effect	90	Non-native speaker	1084	12883	370	23149	270	bi	143	14	74	5
44	child_and_mother	104	Non-native speaker	972	23669	737	24401	426	rev	5	14	74	5
44	church_and_state	96	Non-native speaker	1962	20207	1231	35580	605	bi	102	14	74	5
44	crime_and_punishment	24	Non-native speaker	1271	6922	682	2215	193	bi	109	18	74	5
44	demand_and_supply	50	Non-native speaker	1098	10907	405	9550	310	rev	80	15	74	5
44	drink_and_food	42	Non-native speaker	844	7691	624	18689	818	rev	4	12	74	5
44	family_and_friends	53	Non-native speaker	1076	33713	1866	14540	870	bi	331	16	74	5
44	flora_and_fauna	81	Non-native speaker	1045	954	181	358	140	bi	132	13	74	5
44	fork_and_knife	85	Non-native speaker	928	844	74	2589	19	rev	4	12	74	5
44	forwards_and_backwards	15	Non-native speaker	1126	1470	240	1739	82	rev	60	20	74	5
44	gold_and_silver	17	Non-native speaker	864	7563	587	4883	490	bi	173	13	74	5
44	groom_and_bride	33	Non-native speaker	950	499	40	1088	7	rev	0	13	74	5
44	loss_and_profit	115	Non-native speaker	1157	11476	296	5884	168	rev	0	13	74	5
44	men_and_women	91	Non-native speaker	892	37104	3434	38240	2807	bi	1956	11	74	5
44	mix_and_match	43	Non-native speaker	1281	2663	100	9361	119	bi	43	11	74	5
44	mouse_and_cat	62	Non-native speaker	908	1856	83	3847	43	rev	0	11	74	5
44	newspapers_and_magazines	108	Non-native speaker	1554	3413	474	1670	198	bi	96	22	74	5
44	night_and_day	79	Non-native speaker	1149	34976	1517	60221	262	rev	110	11	74	5
44	pain_and_suffering	30	Non-native speaker	1094	7012	800	4180	257	bi	83	16	74	5
44	present_and_past	92	Non-native speaker	1514	24863	647	25393	185	rev	25	14	74	5
44	queen_and_king	88	Non-native speaker	1066	7717	276	15765	225	rev	0	12	74	5
44	radio_and_television	124	Non-native speaker	1352	8733	682	9773	693	bi	275	18	74	5
44	read_and_write	19	Non-native speaker	829	22166	581	10649	532	bi	133	12	74	5
44	research_and_development	8	Non-native speaker	1450	26688	1937	32000	2352	bi	739	22	74	5
44	right_and_wrong	68	Non-native speaker	934	90699	2041	15505	194	bi	144	13	74	5
44	safe_and_sound	46	Non-native speaker	1102	6671	587	13821	374	bi	46	12	74	5
44	sciences_and_arts	44	Non-native speaker	1287	2074	160	5308	116	rev	2	15	74	5
44	soul_and_heart	27	Non-native speaker	1036	2909	145	13323	140	rev	1	12	74	5
44	stocks_and_shares	89	Non-native speaker	1190	1688	197	8388	153	bi	74	15	74	5
44	trial_and_error	6	Non-native speaker	918	6386	352	8703	187	bi	156	13	74	5
44	war_and_peace	47	Non-native speaker	907	27280	1375	8703	335	bi	72	11	74	5
44	well_and_alive	57	Non-native speaker	986	142377	1832	4039	49	rev	0	12	74	5
44	west_and_east	117	Non-native speaker	1119	21019	594	17261	659	rev	63	11	74	5
44	white_and_black	32	Non-native speaker	702	23427	911	23864	927	rev	51	13	74	5
44	wife_and_husband	123	Non-native speaker	1101	16474	1450	10725	97	rev	9	14	74	5
45	alive_and_well	26	Non-native speaker	1105	4039	431	142377	1162	bi	114	12	120	7
45	arts_and_sciences	62	Non-native speaker	1674	5308	628	2074	60	bi	52	15	120	7
45	backwards_and_forwards	61	Non-native speaker	1816	1739	343	1470	262	bi	223	20	120	7
45	black_and_white	5	Non-native speaker	917	23864	2058	23427	2388	bi	1096	13	120	7
45	bread_and_butter	50	Non-native speaker	964	3637	886	2087	307	bi	204	14	120	7
45	bride_and_groom	25	Non-native speaker	1113	1088	155	499	109	bi	97	13	120	7
45	cat_and_mouse	114	Non-native speaker	1097	3847	180	1856	96	bi	37	11	120	7
45	day_and_night	87	Non-native speaker	849	60221	2676	34976	437	bi	319	11	120	7
45	development_and_research	56	Non-native speaker	1744	32000	1733	26688	789	rev	4	22	120	7
45	east_and_west	71	Non-native speaker	1504	17261	931	21019	1183	bi	380	11	120	7
45	effect_and_cause	88	Non-native speaker	1575	23149	12883	12883	264	rev	2	14	120	7
45	error_and_trial	24	Non-native speaker	1213	3809	96	6386	41	rev	0	13	120	7
45	fauna_and_flora	83	Non-native speaker	1566	358	61	954	74	rev	38	13	120	7
45	food_and_drink	33	Non-native speaker	946	18689	2347	7691	606	bi	338	12	120	7
45	friends_and_family	60	Non-native speaker	1337	14540	1479	33713	974	rev	101	16	120	7
45	heart_and_soul	42	Non-native speaker	1058	13323	647	2909	190	bi	57	12	120	7
45	husband_and_wife	11	Non-native speaker	1101	10725	1037	16474	577	bi	406	14	120	7
45	intents_and_purposes	73	Non-native speaker	1513	119	110	5833	182	bi	109	18	120	7
45	king_and_queen	77	Non-native speaker	1080	15765	691	7717	257	bi	87	12	120	7
45	knife_and_fork	86	Non-native speaker	1044	2589	318	844	101	bi	87	12	120	7
45	magazines_and_newspapers	43	Non-native speaker	1845	1670	232	3413	154	rev	32	22	120	7
45	match_and_mix	41	Non-native speaker	1265	9361	232	2663	116	rev	0	11	120	7
45	mind_and_body	13	Non-native speaker	1201	27103	1084	24657	493	bi	139	11	120	7
45	mother_and_child	102	Non-native speaker	1068	24401	1681	23669	632	bi	91	14	120	7
45	name_and_address	90	Non-native speaker	1111	25473	1454	6863	584	bi	516	14	120	7
45	past_and_present	109	Non-native speaker	1168	25393	983	24863	492	bi	251	14	120	7
45	peace_and_war	4	Non-native speaker	722	8703	937	27280	191	rev	22	11	120	7
45	profit_and_loss	99	Non-native speaker	1350	5884	532	11476	608	bi	363	13	120	7
45	punishment_and_crime	30	Non-native speaker	1739	2215	83	6922	137	rev	0	18	120	7
45	sell_and_buy	117	Non-native speaker	1023	7606	97	12293	533	rev	3	10	120	7
45	shares_and_stocks	91	Non-native speaker	1615	8388	258	1688	26	rev	0	15	120	7
45	silver_and_gold	47	Non-native speaker	1045	4883	321	7563	472	rev	52	13	120	7
45	sisters_and_brothers	82	Non-native speaker	1490	1960	141	3513	75	rev	15	18	120	7
45	sound_and_safe	93	Non-native speaker	1065	13821	508	6671	225	rev	4	12	120	7
45	sour_and_sweet	97	Non-native speaker	1318	622	19	3477	190	rev	0	12	120	7
45	state_and_church	112	Non-native speaker	1346	35580	1467	20207	203	rev	4	14	120	7
45	supply_and_demand	123	Non-native speaker	1248	9550	616	10907	395	bi	177	15	120	7
45	television_and_radio	85	Non-native speaker	1548	9773	668	8733	479	rev	151	18	120	7
45	women_and_men	118	Non-native speaker	1070	38240	2015	37104	761	rev	251	11	120	7
45	write_and_read	7	Non-native speaker	927	10649	254	22166	669	rev	2	12	120	7
45	wrong_and_right	21	Non-native speaker	1077	15505	435	90699	686	rev	0	13	120	7
46	address_and_name	93	Non-native speaker	803	6863	386	25473	76	rev	1	14	120	5
46	body_and_mind	45	Non-native speaker	912	24657	1224	27103	173	rev	51	11	120	5
46	butter_and_bread	12	Non-native speaker	803	2087	340	3637	146	rev	0	14	120	5
46	buy_and_sell	67	Non-native speaker	780	12293	240	7606	431	bi	84	10	120	5
46	cause_and_effect	90	Non-native speaker	946	12883	370	23149	270	bi	143	14	120	5
46	child_and_mother	104	Non-native speaker	914	23669	737	24401	426	rev	5	14	120	5
46	church_and_state	96	Non-native speaker	1617	20207	1231	35580	605	bi	102	14	120	5
46	crime_and_punishment	24	Non-native speaker	1265	6922	682	2215	193	bi	109	18	120	5
46	demand_and_supply	50	Non-native speaker	1025	10907	405	9550	310	rev	80	15	120	5
46	drink_and_food	42	Non-native speaker	912	7691	624	18689	818	rev	4	12	120	5
46	family_and_friends	53	Non-native speaker	1067	33713	1866	14540	870	bi	331	16	120	5
46	flora_and_fauna	81	Non-native speaker	1042	954	181	358	140	bi	132	13	120	5
46	fork_and_knife	85	Non-native speaker	723	844	74	2589	19	rev	4	12	120	5
46	forwards_and_backwards	15	Non-native speaker	1147	1470	240	1739	82	rev	60	20	120	5
46	gold_and_silver	17	Non-native speaker	795	7563	587	4883	490	bi	173	13	120	5
46	groom_and_bride	33	Non-native speaker	910	499	40	1088	7	rev	0	13	120	5
46	loss_and_profit	115	Non-native speaker	1086	11476	296	5884	168	rev	0	13	120	5
46	men_and_women	91	Non-native speaker	642	37104	3434	38240	2807	bi	1956	11	120	5
46	mix_and_match	43	Non-native speaker	930	2663	100	9361	119	bi	43	11	120	5
46	mouse_and_cat	62	Non-native speaker	953	1856	83	3847	43	rev	0	11	120	5
46	newspapers_and_magazines	108	Non-native speaker	1590	3413	474	1670	198	bi	96	22	120	5
46	night_and_day	79	Non-native speaker	801	34976	1517	60221	262	rev	110	11	120	5
46	pain_and_suffering	30	Non-native speaker	1251	7012	800	4180	257	bi	83	16	120	5
46	present_and_past	92	Non-native speaker	1238	24863	647	25393	185	rev	25	14	120	5
46	purposes_and_intents	103	Non-native speaker	1631	5833	209	119	1	rev	0	18	120	5
46	queen_and_king	88	Non-native speaker	913	7717	276	15765	225	rev	0	12	120	5
46	radio_and_television	124	Non-native speaker	1073	8733	682	9773	693	bi	275	18	120	5
46	read_and_write	19	Non-native speaker	942	22166	581	10649	532	bi	133	12	120	5
46	research_and_development	8	Non-native speaker	1342	26688	1937	32000	2352	bi	739	22	120	5
46	right_and_wrong	68	Non-native speaker	797	90699	2041	15505	194	bi	144	13	120	5
46	safe_and_sound	46	Non-native speaker	970	6671	587	13821	374	bi	46	12	120	5
46	sciences_and_arts	44	Non-native speaker	1445	2074	160	5308	116	rev	2	15	120	5
46	soul_and_heart	27	Non-native speaker	1077	2909	145	13323	140	rev	1	12	120	5
46	stocks_and_shares	89	Non-native speaker	1186	1688	197	8388	153	bi	74	15	120	5
46	sweet_and_sour	119	Non-native speaker	875	3477	259	622	68	bi	36	12	120	5
46	war_and_peace	47	Non-native speaker	947	27280	1375	8703	335	bi	72	11	120	5
46	well_and_alive	57	Non-native speaker	716	142377	1832	4039	49	rev	0	12	120	5
46	west_and_east	117	Non-native speaker	1008	21019	594	17261	659	rev	63	11	120	5
46	white_and_black	32	Non-native speaker	926	23427	911	23864	927	rev	51	13	120	5
46	wife_and_husband	123	Non-native speaker	973	16474	1450	10725	97	rev	9	14	120	5
47	alive_and_well	26	Non-native speaker	1002	4039	431	142377	1162	bi	114	12	4	12
47	arts_and_sciences	62	Non-native speaker	1047	5308	628	2074	60	bi	52	15	4	12
47	backwards_and_forwards	61	Non-native speaker	1267	1739	343	1470	262	bi	223	20	4	12
47	black_and_white	5	Non-native speaker	1032	23864	2058	23427	2388	bi	1096	13	4	12
47	bread_and_butter	50	Non-native speaker	956	3637	886	2087	307	bi	204	14	4	12
47	bride_and_groom	25	Non-native speaker	1060	1088	155	499	109	bi	97	13	4	12
47	cat_and_mouse	114	Non-native speaker	939	3847	180	1856	96	bi	37	11	4	12
47	day_and_night	87	Non-native speaker	632	60221	2676	34976	437	bi	319	11	4	12
47	development_and_research	56	Non-native speaker	1410	32000	1733	26688	789	rev	4	22	4	12
47	east_and_west	71	Non-native speaker	934	17261	931	21019	1183	bi	380	11	4	12
47	effect_and_cause	88	Non-native speaker	918	23149	12883	12883	264	rev	2	14	4	12
47	error_and_trial	24	Non-native speaker	1118	3809	96	6386	41	rev	0	13	4	12
47	fauna_and_flora	83	Non-native speaker	960	358	61	954	74	rev	38	13	4	12
47	food_and_drink	33	Non-native speaker	1106	18689	2347	7691	606	bi	338	12	4	12
47	friends_and_family	60	Non-native speaker	907	14540	1479	33713	974	rev	101	16	4	12
47	husband_and_wife	11	Non-native speaker	1051	10725	1037	16474	577	bi	406	14	4	12
47	intents_and_purposes	73	Non-native speaker	1287	119	110	5833	182	bi	109	18	4	12
47	king_and_queen	77	Non-native speaker	917	15765	691	7717	257	bi	87	12	4	12
47	knife_and_fork	86	Non-native speaker	1417	2589	318	844	101	bi	87	12	4	12
47	magazines_and_newspapers	43	Non-native speaker	1536	1670	232	3413	154	rev	32	22	4	12
47	match_and_mix	41	Non-native speaker	1071	9361	232	2663	116	rev	0	11	4	12
47	mind_and_body	13	Non-native speaker	909	27103	1084	24657	493	bi	139	11	4	12
47	mother_and_child	102	Non-native speaker	1207	24401	1681	23669	632	bi	91	14	4	12
47	name_and_address	90	Non-native speaker	968	25473	1454	6863	584	bi	516	14	4	12
47	past_and_present	109	Non-native speaker	1073	25393	983	24863	492	bi	251	14	4	12
47	peace_and_war	4	Non-native speaker	901	8703	937	27280	191	rev	22	11	4	12
47	profit_and_loss	99	Non-native speaker	1044	5884	532	11476	608	bi	363	13	4	12
47	punishment_and_crime	30	Non-native speaker	1298	2215	83	6922	137	rev	0	18	4	12
47	sell_and_buy	117	Non-native speaker	888	7606	97	12293	533	rev	3	10	4	12
47	shares_and_stocks	91	Non-native speaker	1282	8388	258	1688	26	rev	0	15	4	12
47	silver_and_gold	47	Non-native speaker	998	4883	321	7563	472	rev	52	13	4	12
47	sisters_and_brothers	82	Non-native speaker	1127	1960	141	3513	75	rev	15	18	4	12
47	sound_and_safe	93	Non-native speaker	979	13821	508	6671	225	rev	4	12	4	12
47	state_and_church	112	Non-native speaker	1175	35580	1467	20207	203	rev	4	14	4	12
47	suffering_and_pain	16	Non-native speaker	1244	4180	185	7012	245	rev	4	16	4	12
47	supply_and_demand	123	Non-native speaker	1523	9550	616	10907	395	bi	177	15	4	12
47	television_and_radio	85	Non-native speaker	1129	9773	668	8733	479	rev	151	18	4	12
47	women_and_men	118	Non-native speaker	856	38240	2015	37104	761	rev	251	11	4	12
47	write_and_read	7	Non-native speaker	900	10649	254	22166	669	rev	2	12	4	12
47	wrong_and_right	21	Non-native speaker	1043	15505	435	90699	686	rev	0	13	4	12
48	address_and_name	93	Non-native speaker	1371	6863	386	25473	76	rev	1	14	4	12
48	body_and_mind	45	Non-native speaker	920	24657	1224	27103	173	rev	51	11	4	12
48	brothers_and_sisters	84	Non-native speaker	1409	3513	524	1960	376	bi	318	18	4	12
48	butter_and_bread	12	Non-native speaker	815	2087	340	3637	146	rev	0	14	4	12
48	buy_and_sell	67	Non-native speaker	1150	12293	240	7606	431	bi	84	10	4	12
48	cause_and_effect	90	Non-native speaker	1427	12883	370	23149	270	bi	143	14	4	12
48	child_and_mother	104	Non-native speaker	1189	23669	737	24401	426	rev	5	14	4	12
48	church_and_state	96	Non-native speaker	1292	20207	1231	35580	605	bi	102	14	4	12
48	crime_and_punishment	24	Non-native speaker	1188	6922	682	2215	193	bi	109	18	4	12
48	demand_and_supply	50	Non-native speaker	1285	10907	405	9550	310	rev	80	15	4	12
48	drink_and_food	42	Non-native speaker	1103	7691	624	18689	818	rev	4	12	4	12
48	family_and_friends	53	Non-native speaker	1110	33713	1866	14540	870	bi	331	16	4	12
48	flora_and_fauna	81	Non-native speaker	1430	954	181	358	140	bi	132	13	4	12
48	fork_and_knife	85	Non-native speaker	1365	844	74	2589	19	rev	4	12	4	12
48	forwards_and_backwards	15	Non-native speaker	928	1470	240	1739	82	rev	60	20	4	12
48	gold_and_silver	17	Non-native speaker	1288	7563	587	4883	490	bi	173	13	4	12
48	groom_and_bride	33	Non-native speaker	927	499	40	1088	7	rev	0	13	4	12
48	loss_and_profit	115	Non-native speaker	1182	11476	296	5884	168	rev	0	13	4	12
48	mix_and_match	43	Non-native speaker	1106	2663	100	9361	119	bi	43	11	4	12
48	mouse_and_cat	62	Non-native speaker	1182	1856	83	3847	43	rev	0	11	4	12
48	newspapers_and_magazines	108	Non-native speaker	1712	3413	474	1670	198	bi	96	22	4	12
48	night_and_day	79	Non-native speaker	1279	34976	1517	60221	262	rev	110	11	4	12
48	pain_and_suffering	30	Non-native speaker	1182	7012	800	4180	257	bi	83	16	4	12
48	present_and_past	92	Non-native speaker	1301	24863	647	25393	185	rev	25	14	4	12
48	purposes_and_intents	103	Non-native speaker	1353	5833	209	119	1	rev	0	18	4	12
48	queen_and_king	88	Non-native speaker	1464	7717	276	15765	225	rev	0	12	4	12
48	radio_and_television	124	Non-native speaker	1307	8733	682	9773	693	bi	275	18	4	12
48	read_and_write	19	Non-native speaker	656	22166	581	10649	532	bi	133	12	4	12
48	research_and_development	8	Non-native speaker	1478	26688	1937	32000	2352	bi	739	22	4	12
48	right_and_wrong	68	Non-native speaker	1186	90699	2041	15505	194	bi	144	13	4	12
48	safe_and_sound	46	Non-native speaker	1018	6671	587	13821	374	bi	46	12	4	12
48	sciences_and_arts	44	Non-native speaker	1980	2074	160	5308	116	rev	2	15	4	12
48	soul_and_heart	27	Non-native speaker	1235	2909	145	13323	140	rev	1	12	4	12
48	stocks_and_shares	89	Non-native speaker	1291	1688	197	8388	153	bi	74	15	4	12
48	trial_and_error	6	Non-native speaker	1216	6386	352	8703	187	bi	156	13	4	12
48	war_and_peace	47	Non-native speaker	1236	27280	1375	8703	335	bi	72	11	4	12
48	well_and_alive	57	Non-native speaker	989	142377	1832	4039	49	rev	0	12	4	12
48	west_and_east	117	Non-native speaker	1090	21019	594	17261	659	rev	63	11	4	12
48	white_and_black	32	Non-native speaker	869	23427	911	23864	927	rev	51	13	4	12
48	wife_and_husband	123	Non-native speaker	1181	16474	1450	10725	97	rev	9	14	4	12
4	address_and_name	93	Native speaker	1036	6863	386	25473	76	rev	1	14	9999	9999
4	body_and_mind	45	Native speaker	916	24657	1224	27103	173	rev	51	11	9999	9999
4	brothers_and_sisters	84	Native speaker	995	3513	524	1960	376	bi	318	18	9999	9999
4	butter_and_bread	12	Native speaker	733	2087	340	3637	146	rev	0	14	9999	9999
4	buy_and_sell	67	Native speaker	726	12293	240	7606	431	bi	84	10	9999	9999
4	cause_and_effect	90	Native speaker	962	12883	370	23149	270	bi	143	14	9999	9999
4	child_and_mother	104	Native speaker	900	23669	737	24401	426	rev	5	14	9999	9999
4	church_and_state	96	Native speaker	1119	20207	1231	35580	605	bi	102	14	9999	9999
4	crime_and_punishment	24	Native speaker	1047	6922	682	2215	193	bi	109	18	9999	9999
4	demand_and_supply	50	Native speaker	969	10907	405	9550	310	rev	80	15	9999	9999
4	drink_and_food	42	Native speaker	841	7691	624	18689	818	rev	4	12	9999	9999
4	family_and_friends	53	Native speaker	1036	33713	1866	14540	870	bi	331	16	9999	9999
4	flora_and_fauna	81	Native speaker	920	954	181	358	140	bi	132	13	9999	9999
4	fork_and_knife	85	Native speaker	993	844	74	2589	19	rev	4	12	9999	9999
4	forwards_and_backwards	15	Native speaker	1002	1470	240	1739	82	rev	60	20	9999	9999
4	gold_and_silver	17	Native speaker	643	7563	587	4883	490	bi	173	13	9999	9999
4	groom_and_bride	33	Native speaker	904	499	40	1088	7	rev	0	13	9999	9999
4	loss_and_profit	115	Native speaker	896	11476	296	5884	168	rev	0	13	9999	9999
4	men_and_women	91	Native speaker	844	37104	3434	38240	2807	bi	1956	11	9999	9999
4	mix_and_match	43	Native speaker	876	2663	100	9361	119	bi	43	11	9999	9999
4	mouse_and_cat	62	Native speaker	942	1856	83	3847	43	rev	0	11	9999	9999
4	newspapers_and_magazines	108	Native speaker	1551	3413	474	1670	198	bi	96	22	9999	9999
4	night_and_day	79	Native speaker	787	34976	1517	60221	262	rev	110	11	9999	9999
4	pain_and_suffering	30	Native speaker	852	7012	800	4180	257	bi	83	16	9999	9999
4	present_and_past	92	Native speaker	1112	24863	647	25393	185	rev	25	14	9999	9999
4	purposes_and_intents	103	Native speaker	1365	5833	209	119	1	rev	0	18	9999	9999
4	queen_and_king	88	Native speaker	863	7717	276	15765	225	rev	0	12	9999	9999
4	radio_and_television	124	Native speaker	1046	8733	682	9773	693	bi	275	18	9999	9999
4	read_and_write	19	Native speaker	755	22166	581	10649	532	bi	133	12	9999	9999
4	research_and_development	8	Native speaker	1065	26688	1937	32000	2352	bi	739	22	9999	9999
4	right_and_wrong	68	Native speaker	773	90699	2041	15505	194	bi	144	13	9999	9999
4	safe_and_sound	46	Native speaker	938	6671	587	13821	374	bi	46	12	9999	9999
